196 64
14 116 0 136 0 0 0 114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
58 198 0 0 0 0 0 88 45 1 27 23 0 0 0 0 0 0 0 0 0 0 54 0 48 13 3 27 0 0 1 3 1 0 0 0 32 19 4 0 41 11 21 41 23 2 10 38 30 0 3 29 35 5 7 26 100 27 22 21 22 29 37 118
21 125 0 120 0 0 0 120 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 142 61 201 0 3 0 0 17 2 0 1 23 1 10 21 0 0 97 9 2 0 0 0 0 19 0 3 0 0 7 29 5 18 30 30 7 29 1 4 0 0 0 15 0 0 0 15 0 0 0 25 0 1 0 15 0 0 0 0 0 0 1 26
0 101 0 1 177 0 0 0 2 0 14 0 0 0 2 29 17 0 0 0 0 0 0 0 14 0 0 0 2 0 0 0 23 0 0 0 0 0 0 0 27 0 0 0 20 0 0 0 29 0 0 0 25 0 0 0 92 0 0 0 0 0 0 0
255 45 0 0 0 0 0 7 21 70 4 19 0 0 0 0 0 0 0 0 0 0 3 17 0 4 71 78 0 0 1 9 0 0 0 5 0 1 18 22 1 1 29 99 0 0 12 87 0 0 11 83 1 0 15 87 2 1 2 1 8 79 147 180
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 80 0 0 0 36 0 0 60
223 0 114 0 0 0 0 102 0 53 19 0 0 0 0 0 0 0 0 0 0 0 0 45 0 0 0 58 0 0 0 1 0 0 0 1 0 0 0 48 0 0 0 51 0 0 0 44 0 0 0 46 0 0 0 47 0 0 0 0 0 0 0 60
58 29 78 0 182 1 0 70 94 15 31 4 108 56 4 0 37 54 0 4 0 0 52 0 25 58 68 52 4 28 78 93 0 13 40 42 5 19 19 11 3 7 30 116 2 3 17 109 3 8 20 98 2 5 19 86 4 4 11 12 22 46 80 163
223 0 0 0 0 0 0 68 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 33 0 0 0 0 0 0 0 1 0 0 0 24 0 0 0 40 0 0 0 33 0 0 0 36 0 0 0 31 0 0 0 0 0 0 0 134
99 128 0 26 197 0 0 93 0 0 0 33 0 50 13 54 3 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 106 93 0 85 3 0 78 2 0 19 0 26 1 0 0 28 0 9 0 0 0 0 1 0 9 1 1 0 6 17 0 0 11 0 0 0 1 0 9 0 1 0 2 0 4 0 1 0 2 0 2 0 0 0 0 0 0 1 0 0 0 0 92
142 151 22 123 0 0 0 36 0 0 1 5 18 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
221 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 12 0 0 0 7 0 0 0 6 0 0 0 8 0 0 0 0 0 0 0 99
123 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 122
155 0 0 0 85 18 0 0 0 14 0 0 0 0 0 0 0 16 0 5 1 0 1 1 0 0 0 0 0 0 0 0 0 0 2 27 0 8 0 0 0 0 0 12 0 0 0 9 0 0 0 11 0 0 0 6 0 0 0 0 0 0 0 125
46 125 0 119 0 0 0 121 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
255 50 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 155 0 0 104 0 0 105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 119 0 0 125 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 129
2 0 0 0 174 36 0 110 0 1 0 0 0 0 0 0 1 0 27 0 19 0 12 24 0 0 0 18 0 0 0 0 0 0 0 5 2 1 0 18 0 0 0 23 0 0 0 21 0 0 0 56 0 0 0 18 0 0 0 0 0 0 0 124
14 53 0 0 208 5 0 55 0 4 23 13 0 0 0 0 43 23 2 0 0 0 0 36 0 18 0 24 0 11 0 0 0 19 1 0 0 0 0 1 0 2 0 20 0 5 1 17 0 2 0 14 0 0 0 8 0 0 0 1 0 0 0 87
71 0 0 4 0 0 0 0 0 26 0 0 0 0 41 12 0 0 0 0 0 0 0 0 0 0 0 33 0 7 24 25 0 0 1 2 0 0 0 0 0 0 0 35 0 0 1 48 0 0 1 52 0 0 0 30 0 0 0 0 0 0 0 250
21 0 0 0 40 0 0 130 0 1 0 0 0 0 0 0 113 11 7 0 0 0 22 11 0 0 0 0 0 0 0 0 0 15 13 20 0 17 0 0 0 0 0 14 0 0 0 7 0 0 1 17 0 0 0 5 0 0 0 0 0 0 0 130
131 130 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 0 0 0 0 0 0 0
26 0 133 14 128 0 0 23 0 7 0 0 1 24 0 7 0 29 0 0 0 0 0 4 0 0 0 14 0 0 1 26 0 0 0 24 0 0 0 5 0 0 0 39 0 0 0 28 0 0 0 39 0 0 0 22 0 0 0 0 0 0 0 112
0 0 0 0 0 0 0 224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 20 0 0 0 2 0 0 0 3 0 0 0 20 0 0 0 0 0 0 0 101
26 86 9 198 0 0 16 82 19 0 9 0 4 0 32 0 0 0 1 0 13 0 33 6 47 15 1 3 30 8 0 17 2 5 0 0 5 3 0 5 2 1 0 5 3 1 0 14 2 1 0 5 3 0 0 3 54 16 9 0 0 0 0 62
9 2 0 15 3 0 0 135 3 1 3 1 0 0 33 2 127 1 2 0 0 0 20 18 4 8 6 5 12 23 22 14 20 17 21 4 8 7 10 22 1 4 8 27 3 7 9 34 3 7 9 39 0 3 3 24 0 0 1 2 5 3 7 129
69 0 1 148 0 0 0 61 22 20 8 0 26 0 7 13 0 0 0 0 0 0 0 13 9 0 2 27 1 5 4 0 0 0 0 0 0 0 0 11 0 0 0 30 0 0 0 27 0 0 0 29 0 0 0 21 0 0 0 0 0 0 0 153
52 175 5 3 107 6 0 117 38 15 38 8 13 0 9 0 42 0 18 0 5 0 24 0 40 53 28 8 18 21 6 4 36 29 9 6 21 3 1 2 21 18 11 19 20 10 7 17 25 12 11 16 15 3 7 12 21 29 7 6 7 7 16 10
0 0 0 0 125 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125 0 0 0 0 21 0 120
2 45 0 0 0 0 0 126 0 14 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0 0 0 1 0 0 0 0 0 0 0 0 0 3 0 28 0 2 0 19 0 2 0 14 0 1 0 14 120 0 21 0 0 0 0 123
97 0 113 0 0 0 0 57 7 23 7 0 4 16 0 0 0 0 0 0 0 0 2 14 6 1 0 26 0 0 0 1 0 0 0 1 2 0 1 10 10 1 0 28 6 0 0 26 8 0 0 28 7 0 0 24 112 0 1 16 0 0 0 102
100 55 100 4 99 1 0 187 26 0 18 0 31 0 0 0 0 6 5 26 25 0 9 0 0 10 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
109 196 0 2 14 2 0 175 31 11 26 7 1 0 4 0 11 1 3 0 0 0 15 6 1 18 22 1 1 12 2 2 2 7 8 3 3 10 15 1 1 2 19 12 1 2 12 13 0 2 13 13 0 0 14 12 0 0 0 0 4 21 28 0
125 133 3 35 60 0 0 2 3 3 1 18 18 38 122 42 6 0 0 0 0 0 1 1 0 2 0 0 0 0 1 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 139 0 0 0 0 0 0 0 0 0 0 0 13 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 38 0 0 0 1 0 0 0 0 0 0 0 178
45 33 4 23 54 37 0 115 2 11 2 5 5 6 9 13 53 205 24 13 0 0 13 52 0 0 5 40 0 0 17 27 0 7 39 51 0 4 6 43 0 0 0 60 0 0 0 61 0 0 2 60 0 1 0 47 0 0 0 0 0 3 14 101
0 0 0 0 41 0 0 0 0 0 0 0 0 0 0 0 0 255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0 23 0 0 0 4 0 0 0 30 0 0 0 1 0 0 0 0 0 0 0 32
0 0 0 0 0 123 0 119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 15 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 122
0 125 0 126 130 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 117 65 0 192 0 4 0 0 0 0 0 0 57 51 54 24 0 0 0 60 0 0 0 50 0 0 0 0 0 0 36 60 0 0 0 62 0 0 0 80 0 0 0 72 0 0 1 82 0 0 0 65 0 0 0 0 0 0 0 152
110 165 1 123 0 0 0 140 4 0 20 0 51 0 73 0 0 0 0 0 0 0 4 0 0 6 0 0 1 5 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 180 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 56 0 0 0 43 0 0 0 33 0 0 0 34 0 0 0 29 0 0 0 0 0 0 0 191
23 133 2 0 0 0 0 120 8 0 15 0 21 0 120 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 16 0 0 0 10 0 0 0 18 0 0 0 12 0 0 0 27 0 0 0 0 0 0 0
0 0 0 0 0 112 0 126 0 0 0 0 125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 69
28 126 0 123 0 0 0 119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
117 11 115 2 84 0 0 15 6 19 1 6 9 0 7 1 4 7 3 0 1 0 6 1 5 6 11 12 1 7 5 18 0 3 1 9 0 5 1 2 0 1 10 29 0 2 7 15 0 0 6 26 0 0 6 16 0 0 2 15 28 42 52 109
0 0 0 0 0 181 0 0 0 0 0 0 0 0 0 0 0 0 52 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 15 0 0 0 0 0 0 0 8 0 0 0 3 0 0 0 46 0 0 0 2 0 0 0 0 0 0 0 162
4 27 43 0 0 0 0 2 10 11 12 13 47 29 0 1 0 189 0 0 0 0 0 1 11 12 23 33 1 8 37 37 1 0 1 2 1 0 1 3 4 0 8 42 3 0 7 45 3 0 5 50 3 0 3 30 4 1 0 0 1 11 23 129
15 125 0 121 0 0 0 121 2 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 14 0 0 0 7 0 0 0 7 0 0 0 12 0 0 0 18 0 0 0 0 0 0 0
3 123 0 173 0 0 0 96 13 3 21 35 0 0 3 52 0 0 0 0 0 0 25 0 47 0 0 45 1 0 4 48 1 0 0 0 19 0 0 0 44 0 1 52 33 1 1 54 37 1 0 44 38 1 1 24 52 5 5 4 5 4 5 66
0 0 0 0 216 1 0 0 0 0 0 0 0 0 0 0 0 27 0 4 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 33 0 0 0 0 0 0 0 28 0 0 0 23 0 0 0 27 0 0 0 17 0 0 0 0 0 0 0 126
142 22 1 11 47 121 0 90 6 27 12 1 3 4 7 4 6 21 43 2 11 0 15 33 4 5 0 28 1 5 0 2 4 4 7 20 8 2 4 36 1 2 0 32 1 3 0 24 1 0 1 27 1 1 1 30 2 0 1 0 0 1 0 125
17 31 3 13 2 155 0 152 7 7 15 10 20 0 27 4 4 2 15 2 23 0 8 6 1 6 9 18 3 17 18 8 0 13 9 10 5 7 4 8 0 2 5 25 0 2 11 26 0 2 3 25 1 1 2 22 0 0 1 1 3 7 12 36
0 0 0 120 0 0 0 126 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124
0 0 0 0 0 0 0 155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155
123 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 122
0 0 0 0 170 16 0 0 0 0 0 0 0 0 0 0 0 43 0 9 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 63 0 0 0 0 0 0 0 33 0 0 0 27 0 0 0 30 0 0 0 20 0 0 0 0 0 0 0 195
126 0 120 0 0 21 0 0 0 0 0 0 0 23 0 0 0 0 57 27 0 0 0 0 0 0 0 2 0 0 0 0 0 17 43 48 0 0 0 0 0 0 0 46 0 0 0 18 0 0 1 47 0 0 0 5 0 0 0 0 0 0 2 132
0 0 0 53 0 0 0 115 0 0 0 0 0 0 6 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 40 0 0 0 0 0 0 0 21 0 0 0 15 0 0 0 33 0 0 0 26 0 0 0 25 118 0 0 0 21 0 0 131
165 0 121 57 0 0 0 112 0 54 0 0 35 48 31 54 0 0 0 0 0 0 0 47 0 0 0 62 0 0 39 70 0 0 0 2 0 0 0 45 0 0 0 78 0 0 0 75 0 0 0 70 0 0 0 64 0 0 0 0 0 0 0 157
115 0 0 0 202 1 0 35 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 24 0 0 0 14 0 0 0 23 0 0 0 2 0 0 0 34 0 0 0 1 0 0 0 0 0 0 0 89
0 0 0 123 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 122
1 208 48 0 0 0 0 0 5 0 38 0 142 0 1 0 0 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 42 0 0 0 30 0 0 0 47 0 0 0 33 0 0 0 125 0 0 0 0 0 0 0
1 0 0 106 0 0 0 116 10 3 0 0 2 0 26 0 0 0 0 0 0 0 11 19 13 10 0 12 0 8 0 0 0 0 0 0 8 0 0 11 11 1 0 15 6 1 0 16 6 1 0 13 12 1 0 13 106 0 14 1 0 0 0 91
0 0 0 0 0 0 0 106 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 14 0 0 0 1 0 0 0 0 0 0 0 26 0 0 0 27 0 0 0 26 0 0 0 24 0 0 0 16 0 0 0 0 0 0 0 220
148 0 3 0 0 0 0 82 24 27 6 0 112 2 0 0 0 0 0 0 0 0 15 15 20 3 1 22 11 3 19 0 0 1 0 0 7 1 1 11 22 4 5 21 8 7 3 13 12 3 2 16 15 4 4 18 121 17 16 12 32 16 22 86
139 103 0 0 0 0 0 255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
164 0 0 0 0 154 36 108 0 81 0 0 0 0 0 0 0 0 0 0 2 0 0 84 0 0 0 78 0 0 0 2 0 0 0 0 0 0 0 58 0 0 0 56 0 0 0 49 0 0 0 48 0 0 0 51 0 0 0 0 0 0 0 81
56 70 0 0 133 0 0 159 0 4 0 5 0 0 0 0 71 76 0 0 0 0 0 22 0 0 0 23 0 0 0 1 0 0 48 84 0 0 0 14 0 0 0 86 0 0 0 57 0 0 1 91 0 0 0 29 0 0 0 0 0 0 0 117
17 101 5 0 93 0 0 76 11 1 12 0 126 33 13 0 10 0 17 0 0 0 0 11 0 3 0 0 0 4 44 46 0 1 0 0 0 0 0 0 0 0 0 27 0 0 1 39 0 0 0 3 0 0 0 24 0 0 0 0 0 0 1 93
52 130 34 112 0 0 0 108 19 0 36 0 6 1 0 0 0 0 0 0 0 0 0 0 52 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 41 0 1 0 30 0 0 0 48 1 1 0 37 1 1 0 137 35 30 29 27 29 35 55
40 0 0 0 131 0 0 203 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 31 0 0 0 0 0 0 0 1 0 0 0 14 0 0 0 33 0 0 0 29 0 0 0 43 0 0 0 26 0 0 0 0 0 0 0 75
1 0 0 0 49 0 0 57 0 0 0 0 0 0 0 0 21 13 10 0 5 0 16 15 0 0 0 9 0 0 0 0 0 8 7 15 5 6 1 10 0 0 0 22 0 0 0 17 0 0 1 24 0 0 0 12 131 83 73 66 73 73 85 255
4 59 0 0 255 4 0 0 0 0 18 0 0 0 0 0 27 49 0 3 0 0 0 0 0 16 0 0 0 13 0 1 0 13 5 41 0 0 0 0 0 2 0 26 0 4 0 22 0 2 0 31 0 0 0 15 0 0 0 0 0 0 0 34
0 0 0 111 0 0 0 119 1 0 0 0 0 0 8 16 0 0 0 0 0 0 6 1 6 0 0 0 7 0 0 0 2 0 0 0 5 0 0 0 19 0 0 1 15 0 1 2 10 0 1 2 19 0 1 1 76 0 0 0 0 6 0 104
30 108 0 87 253 0 0 0 0 0 0 68 0 95 16 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 14 0 0 166 0 0 0 0 0 0 0 0 150 6 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 20 22 0 0 0 0 0 0 0 19 0 0 0 8 0 0 0 20 0 0 0 2 0 0 0 0 0 0 1 52
167 0 0 85 0 0 0 0 0 0 0 0 0 4 6 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 59 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 49 0 0 0 39 0 0 0 48 0 0 0 0 0 0 0 154
1 60 0 0 242 0 0 0 4 0 10 6 0 0 0 0 5 36 0 0 0 0 0 0 16 1 0 6 0 2 0 0 1 8 7 32 0 0 0 0 13 2 1 27 6 0 2 18 14 1 1 31 7 1 1 8 52 23 20 19 18 21 25 56
27 63 0 0 148 11 0 155 28 0 44 0 0 0 0 0 17 0 10 0 21 0 0 0 47 1 0 0 1 0 0 0 23 0 0 0 0 0 0 0 24 0 0 0 13 0 0 0 18 0 0 0 12 0 0 0 18 1 0 1 0 0 0 0
188 204 2 67 0 0 0 191 11 0 0 0 9 0 14 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 219 0 0 0 0 0 0 0 0 56 0 0 0 0 0 0 0 0 0 0 47 0 0 0 0 18 14 8 14 0 0 0 76 0 0 0 9 0 0 0 6 0 0 0 24 0 0 0 4 0 0 0 0 0 0 0 159
0 0 0 112 0 112 0 0 0 0 0 0 0 0 0 21 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 42 34 34 33 34 35 151
120 21 0 0 0 0 0 120 21 0 0 0 0 0 140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 0 0 0 126 0 0 126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125
0 0 0 0 0 0 0 217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89
0 0 0 97 0 0 0 105 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 169 17 16 21 12 16 26 36
