254	383	9	1114392625
254	508	7	1114393109
574	382	7	1114399296
574	289	7	1114400209
574	197	6	1114401223
254	289	7	1114420175
452	146	8	1114420183
993	614	1	1114424362
993	293	6	1114424910
252	146	8	1114429841
252	139	7	1114430454
252	57	6	1114430887
255	338	6	1114435330
574	405	8	1114437605
574	293	6	1114437957
255	405	7	1114439013
254	477	7	1114441618
254	269	7	1114443102
256	586	5	1114448723
256	375	6	1114448751
1415	321	9	1114505937
252	355	7	1114514933
255	222	7	1114521667
252	602	2	1114522305
574	445	6	1114524924
255	445	4	1114525444
451	375	7	1114575411
451	396	8	1114576964
993	608	4	1114583561
252	194	9	1114608302
253	508	6	1114608881
253	383	7	1114609193
253	140	6	1114609695
253	445	2	1114609853
253	470	5	1114610039
253	447	4	1114610335
253	614	2	1114610722
253	55	6	1114610913
253	217	7	1114611073
252	496	5	1114611268
253	72	8	1114612008
253	303	7	1114612586
574	477	6	1114612843
1650	614	2	1114613520
253	456	8	1114613855
964	405	6	1114615354
424	477	6	1114645767
424	159	9	1114646270
252	141	8	1114682702
252	45	9	1114684708
255	55	6	1114689424
252	130	6	1114696302
252	2	9	1114697037
425	362	8	1114752638
425	17	9	1114752900
254	61	8	1114753092
425	35	10	1114753247
425	148	8	1114753545
425	133	10	1114753887
425	338	5	1114754699
425	130	7	1114754914
425	169	8	1114755632
425	303	4	1114755938
252	94	7	1114756437
252	7	9	1114757184
425	150	8	1114757304
425	146	7	1114757758
252	28	10	1114757822
425	21	7	1114758079
252	120	7	1114758130
252	462	7	1114758306
252	535	4	1114758749
425	293	6	1114758894
252	4	10	1114759095
452	4	9	1114760037
425	272	9	1114760744
425	13	10	1114761343
1059	430	8	1114761616
425	535	9	1114761771
1059	269	8	1114761890
452	11	10	1114762353
1059	289	8	1114762621
1225	192	8	1114762744
1059	456	5	1114763029
1225	138	9	1114763284
425	497	8	1114764321
1059	61	8	1114764627
425	432	7	1114764753
425	3	10	1114765333
425	389	5	1114765871
1059	192	9	1114765975
255	383	6	1114779182
256	48	7	1114781025
256	220	6	1114781498
256	138	6	1114781992
255	4	8	1114782661
574	497	5	1114784107
574	7	10	1114784427
574	232	7	1114786157
251	3	9	1114798103
254	150	6	1114801010
254	4	10	1114801297
254	315	10	1114802056
251	445	3	1114803742
251	2	8	1114805411
253	150	7	1114806117
253	61	7	1114806572
251	362	5	1114806828
253	462	6	1114806944
574	608	4	1114824108
574	335	6	1114825837
574	442	4	1114826199
574	526	5	1114827103
254	119	9	1114833364
254	608	3	1114833698
254	497	5	1114834193
254	138	8	1114836732
251	477	5	1114849061
251	608	3	1114851146
252	526	4	1114862184
425	119	7	1114862200
425	315	6	1114862564
425	162	6	1114862812
252	11	10	1114862920
425	168	9	1114863368
252	522	9	1114866364
252	362	7	1114867107
252	103	10	1114867684
425	508	4	1114868595
425	226	6	1114869097
253	400	6	1114879088
253	63	8	1114882188
254	168	8	1114892688
254	369	7	1114895872
170	2	10	1114922529
252	228	6	1114923151
252	119	5	1114925694
252	272	8	1114926069
252	297	5	1114926240
252	432	4	1114926623
451	180	8	1114930280
451	4	9	1114931653
451	53	9	1114931948
451	175	8	1114932613
252	382	9	1114949748
1186	121	10	1114950149
1186	217	10	1114950372
252	233	8	1114950841
255	121	7	1114951240
252	138	6	1114956444
252	212	4	1114957312
425	442	5	1114959315
254	218	7	1115022786
254	272	6	1115023554
859	192	7	1115026682
859	526	5	1115027126
574	192	7	1115027316
859	289	8	1115028150
859	61	9	1115029520
859	362	4	1115029969
254	522	5	1115030835
254	516	5	1115031247
254	396	4	1115031809
254	111	10	1115033100
921	37	8	1115033170
451	225	7	1115033455
451	526	6	1115033845
252	332	7	1115035857
1186	192	9	1115038902
1186	150	8	1115039044
1186	634	1	1115039255
574	579	6	1115047711
425	83	9	1115047819
574	310	7	1115048552
425	320	9	1115048662
574	385	7	1115048886
425	610	2	1115048931
574	109	6	1115049046
425	285	6	1115049346
255	516	6	1115064650
255	628	7	1115065261
255	298	8	1115065440
255	54	6	1115066312
426	445	4	1115093880
254	485	6	1115095321
425	27	5	1115095885
254	385	5	1115097714
425	493	7	1115097791
254	382	9	1115108561
255	232	7	1115120874
252	182	7	1115127297
255	131	6	1115127508
252	493	6	1115127796
250	194	10	1115127946
252	472	8	1115128861
252	627	1	1115129210
250	103	10	1115129387
250	138	8	1115131147
252	625	6	1115131198
250	516	6	1115131302
250	49	9	1115131649
252	184	5	1115131789
252	338	4	1115132126
252	385	3	1115132349
574	146	8	1115132439
255	220	8	1115132615
250	115	4	1115132766
574	15	8	1115133005
250	220	10	1115133499
574	115	7	1115133594
574	287	6	1115134026
250	7	10	1115134824
574	64	7	1115135694
250	4	10	1115135965
250	332	4	1115137052
250	2	9	1115138028
250	3	9	1115138829
250	38	9	1115139964
254	472	7	1115170415
254	493	6	1115171688
425	456	4	1115195401
250	162	8	1115202183
250	135	8	1115204080
250	336	8	1115206064
250	27	9	1115206516
250	45	10	1115207373
452	45	7	1115207781
250	634	3	1115207823
252	64	8	1115210044
250	375	4	1115210573
252	321	8	1115210802
250	208	8	1115211084
250	355	7	1115211497
250	58	9	1115211966
252	254	7	1115212423
250	29	4	1115212913
574	625	3	1115218634
574	400	6	1115219222
250	158	8	1115219416
250	400	3	1115220223
256	145	8	1115225242
574	345	5	1115227209
574	553	6	1115228163
252	345	3	1115271321
451	208	6	1115277095
451	27	6	1115277245
451	269	7	1115277457
451	38	7	1115277774
451	115	5	1115278059
451	427	6	1115279369
451	242	7	1115279856
255	242	6	1115296474
934	220	10	1115303085
250	610	1	1115339250
424	7	10	1115339271
250	120	9	1115342542
1059	475	8	1115377934
1059	424	6	1115378845
255	194	5	1115381096
253	332	5	1115381348
253	175	7	1115381557
253	579	4	1115381689
255	332	6	1115381927
253	553	6	1115382204
253	58	7	1115382479
253	243	9	1115382644
253	38	9	1115382833
253	475	6	1115383244
252	567	6	1115386719
252	544	3	1115388218
255	225	7	1115388532
256	10	10	1115389512
574	475	5	1115391267
574	567	4	1115391525
574	544	6	1115391748
1201	130	9	1115392025
574	80	7	1115392417
934	232	7	1115398157
934	375	5	1115399615
934	39	8	1115400346
250	35	7	1115423594
250	61	8	1115424403
250	343	6	1115424605
250	329	5	1115425730
250	163	7	1115426218
250	54	8	1115426615
250	225	7	1115426992
254	475	6	1115451193
254	447	4	1115451682
425	10	8	1115462551
425	461	5	1115463095
425	281	5	1115464429
255	80	6	1115475625
255	105	7	1115527131
964	105	8	1115537794
424	627	3	1115574343
424	493	6	1115575362
424	362	8	1115577098
424	634	3	1115577495
424	432	6	1115577786
424	389	6	1115578055
424	620	10	1115580579
964	320	8	1115638231
964	148	10	1115638582
964	491	3	1115639344
170	24	8	1115639603
170	15	9	1115640458
255	183	7	1115640901
253	183	7	1115649083
253	326	6	1115649362
256	72	7	1115649435
253	126	7	1115649775
574	460	6	1115650156
250	15	7	1115650912
250	535	7	1115651365
250	620	1	1115651657
250	608	3	1115652035
250	432	5	1115652250
250	627	1	1115652510
250	385	5	1115652828
253	123	7	1115653239
253	571	4	1115653455
574	571	6	1115653539
250	477	5	1115654223
574	319	7	1115654717
253	319	7	1115654921
964	571	1	1115688238
424	272	7	1115703686
424	470	8	1115704247
1232	141	8	1115709066
574	330	7	1115718238
574	229	6	1115721381
253	411	6	1115741230
451	123	7	1115742747
451	10	8	1115742964
451	229	7	1115743409
451	387	7	1115745270
424	3	10	1115774312
424	14	9	1115774746
424	92	8	1115775505
574	592	6	1115792327
574	548	6	1115793067
255	117	7	1115803050
255	83	7	1115806979
425	548	5	1115807182
250	613	1	1115817960
250	330	7	1115818538
250	11	10	1115819936
249	540	4	1115823716
249	254	6	1115823828
249	301	6	1115825392
424	194	8	1115853612
424	121	8	1115854511
424	45	7	1115854542
424	29	10	1115854560
424	280	6	1115854597
424	355	8	1115855005
424	535	8	1115857780
424	232	8	1115877692
574	607	4	1115887189
574	534	5	1115887675
249	284	8	1115907258
249	92	10	1115907602
249	496	5	1115908104
249	326	6	1115908171
249	343	7	1115908432
249	285	7	1115909505
249	233	8	1115909705
249	55	6	1115910612
964	644	1	1115910727
249	389	6	1115910900
249	3	8	1115910942
859	613	3	1115911351
249	281	6	1115911368
859	625	4	1115912346
859	470	6	1115913598
253	330	7	1115915317
253	64	6	1115916041
253	92	6	1115916229
254	284	7	1115926812
424	494	5	1115945064
1124	92	9	1115946230
574	401	6	1115970069
425	298	5	1115977277
425	494	5	1115977833
425	345	6	1115978551
425	445	5	1115979351
250	643	1	1115983131
250	21	9	1115983602
250	287	6	1115984045
250	427	6	1115984445
250	271	7	1115984782
451	270	8	1116001299
254	424	4	1116023689
254	183	6	1116024073
451	30	8	1116051249
574	594	4	1116060805
574	642	4	1116061249
574	165	7	1116062456
253	270	6	1116074331
253	30	7	1116074457
253	642	1	1116074745
253	495	5	1116074918
250	342	7	1116078762
255	148	8	1116203056
255	150	7	1116203385
255	382	6	1116203774
783	150	9	1116270990
783	220	7	1116271752
424	27	9	1116308233
424	491	5	1116309335
421	260	8	1116317608
421	17	10	1116321525
416	220	8	1116330554
416	333	9	1116331929
250	327	7	1116354732
250	430	4	1116358358
253	342	5	1116385330
253	33	7	1116385717
253	558	6	1116386020
253	617	6	1116386195
424	342	10	1116388737
244	93	6	1116414894
424	608	4	1116456743
424	329	5	1116457100
424	138	9	1116457789
424	516	5	1116458510
244	141	8	1116462113
574	419	5	1116462712
244	581	4	1116464328
574	631	1	1116464337
574	546	4	1116464493
236	7	10	1116465034
421	563	5	1116465736
421	298	6	1116466344
421	496	5	1116466905
421	598	4	1116467415
421	560	6	1116467930
421	591	4	1116468162
421	442	7	1116468440
421	273	8	1116469209
421	166	10	1116470653
421	540	8	1116471018
424	631	3	1116472345
424	546	4	1116472498
424	560	5	1116473257
574	540	5	1116474614
424	581	5	1116474838
574	528	6	1116475406
244	184	6	1116480455
244	447	5	1116480529
244	148	7	1116481368
253	93	5	1116488209
253	546	5	1116488983
250	631	2	1116490909
250	466	9	1116493050
244	389	5	1116508036
244	320	7	1116509466
255	466	7	1116509535
244	640	4	1116511693
1650	598	7	1116517610
250	591	3	1116537971
424	640	2	1116542757
1186	298	8	1116555306
1186	460	6	1116555708
1186	424	7	1116555999
1186	456	7	1116556189
1186	301	8	1116556574
1186	567	5	1116556820
1186	289	7	1116556981
250	417	6	1116560261
421	192	8	1116579943
244	335	6	1116582038
416	330	7	1116582501
416	139	8	1116582505
253	335	4	1116602384
253	417	4	1116602556
253	590	5	1116602781
253	466	6	1116603680
253	148	5	1116604038
964	540	4	1116605583
249	495	6	1116678849
249	194	6	1116679192
249	64	7	1116679278
249	146	7	1116679379
249	405	5	1116679629
249	2	9	1116679713
574	273	7	1116686221
574	619	5	1116686461
244	121	7	1116720575
244	31	5	1116720575
244	29	5	1116720599
244	567	3	1116720607
424	447	5	1116743505
424	528	8	1116743726
424	594	4	1116743900
424	99	7	1116744172
424	385	7	1116744437
424	625	2	1116744659
424	105	8	1116744974
424	64	6	1116745121
424	231	8	1116745223
424	590	5	1116745458
255	235	7	1116769008
236	14	8	1116769032
574	43	8	1116772240
250	221	7	1116776176
250	180	9	1116777382
424	604	7	1116801214
244	642	1	1116804741
244	45	8	1116804768
244	560	3	1116804785
244	252	7	1116804828
424	614	3	1116805488
250	590	3	1116807656
250	181	5	1116808227
964	99	8	1116831801
244	17	9	1116857658
244	571	3	1116857674
244	7	8	1116857693
253	518	5	1116870576
253	554	5	1116871271
254	554	6	1116875795
254	528	7	1116877242
254	575	6	1116877592
254	548	6	1116893165
254	631	1	1116893324
424	522	5	1116903626
424	540	5	1116904367
424	607	4	1116904737
424	472	6	1116905122
424	94	7	1116905316
424	120	7	1116905702
424	613	2	1116906413
424	591	2	1116906465
424	605	3	1116908630
424	602	4	1116908831
424	235	7	1116909836
425	594	6	1116932117
425	419	5	1116932925
425	553	3	1116933451
425	554	6	1116933708
425	114	10	1116934286
425	451	5	1116934479
425	300	6	1116934692
425	132	8	1116935590
425	31	7	1116937782
425	495	6	1116938463
250	235	8	1116938839
250	548	5	1116939152
250	628	1	1116940610
425	233	8	1116941502
254	419	4	1116970372
254	14	8	1116970633
254	588	8	1116970950
254	613	2	1116971286
424	588	6	1116979177
424	621	3	1116979308
574	498	6	1116993017
1186	588	7	1116993817
1186	319	7	1116994182
218	221	7	1116994792
1186	281	5	1116995130
425	546	4	1117007662
425	45	5	1117008327
425	563	3	1117009021
425	290	10	1117011109
250	546	3	1117029566
250	563	2	1117030058
250	623	3	1117030824
244	233	7	1117035932
244	613	1	1117035961
244	146	7	1117035977
244	491	5	1117036037
244	212	6	1117036066
244	293	6	1117036100
244	594	4	1117039586
249	231	6	1117039618
249	355	6	1117039722
249	609	5	1117040035
249	14	7	1117040266
425	496	4	1117077782
425	236	7	1117079313
425	131	8	1117079702
253	419	3	1117102211
253	605	2	1117102475
253	179	7	1117102905
253	252	4	1117103037
253	221	6	1117103305
253	401	6	1117103790
253	606	7	1117104822
253	60	7	1117106130
245	148	8	1117116158
218	179	9	1117118656
236	91	9	1117118795
421	548	6	1117153989
421	35	7	1117154909
421	385	7	1117155399
421	138	8	1117156170
424	563	3	1117157011
421	432	7	1117157056
421	621	3	1117157445
421	83	8	1117158025
421	494	6	1117158617
964	601	4	1117193442
244	621	3	1117194123
244	83	7	1117196488
425	609	5	1117199688
419	55	8	1117206681
419	496	4	1117207626
419	197	6	1117209191
254	397	7	1117221025
254	290	9	1117222072
424	601	4	1117237136
424	401	6	1117237500
424	60	7	1117238194
244	518	4	1117238853
244	332	6	1117238919
426	231	7	1117244241
244	607	4	1117244761
255	60	7	1117245728
254	60	5	1117245812
250	139	7	1117247311
254	628	2	1117247407
250	601	3	1117247682
424	609	3	1117248934
424	451	6	1117249142
424	233	10	1117249321
424	90	7	1117250906
244	455	6	1117277055
236	493	5	1117281413
644	13	10	1117283513
245	17	10	1117343212
245	7	9	1117345130
245	2	9	1117346790
245	137	9	1117349698
245	114	8	1117352364
451	13	9	1117353830
419	329	7	1117354583
451	239	8	1117354734
249	447	3	1117356314
249	567	4	1117356418
419	192	7	1117356473
419	35	8	1117358741
419	342	8	1117373885
244	90	7	1117375625
253	362	3	1117376753
253	472	3	1117376879
253	588	5	1117377152
253	281	3	1117377274
244	137	7	1117377359
253	601	3	1117377419
253	544	4	1117377549
253	338	5	1117377664
253	563	3	1117377869
253	623	2	1117377996
253	236	5	1117378092
244	451	5	1117378263
253	142	9	1117378495
419	601	6	1117379201
425	455	6	1117464202
425	60	7	1117464664
254	633	1	1117468704
424	633	5	1117489038
424	637	5	1117510473
424	623	3	1117510812
424	548	6	1117517047
424	322	6	1117517601
424	130	9	1117519026
424	375	5	1117519697
254	620	1	1117559277
249	329	6	1117629838
249	60	6	1117629877
249	178	6	1117629945
249	296	6	1117630009
249	131	6	1117630217
249	491	5	1117630269
249	184	6	1117630782
249	15	7	1117630858
249	345	5	1117631174
425	137	6	1117633871
425	209	6	1117634260
252	14	8	1117635094
252	623	5	1117635932
252	620	1	1117636635
252	342	8	1117637466
252	298	3	1117637655
244	462	6	1117672070
244	590	5	1117673029
244	637	4	1117676581
425	210	8	1117681310
425	342	6	1117681645
425	607	4	1117684112
574	468	4	1117696388
574	637	3	1117697672
254	468	5	1117703087
1058	61	3	1117703181
254	543	5	1117703515
245	209	7	1117715818
419	21	9	1117716053
245	332	7	1117717148
252	143	7	1117718283
245	83	8	1117718868
250	468	2	1117720424
245	494	4	1117720520
250	229	9	1117721284
254	498	6	1117750324
253	526	4	1117785039
253	468	6	1117785361
253	543	3	1117785490
253	455	4	1117785849
253	322	5	1117786280
425	26	9	1117800322
245	544	3	1117804981
250	26	9	1117806119
245	497	6	1117806927
245	111	10	1117808047
245	546	6	1117809122
245	124	9	1117810278
245	338	7	1117812041
245	27	7	1117812615
255	271	8	1117812962
254	380	8	1117821992
424	498	6	1117828201
218	124	10	1117871767
218	526	5	1117873052
425	510	4	1117879394
425	498	5	1117879759
425	522	6	1117880227
425	234	10	1117882917
244	470	6	1117892257
244	234	7	1117892271
244	114	5	1117893479
244	617	5	1117894047
424	617	3	1117904985
245	234	8	1117950171
245	233	7	1117951745
245	53	9	1117954063
245	490	7	1117957474
245	280	7	1117962937
253	490	6	1117968049
253	234	4	1117968333
253	504	6	1117969149
253	357	5	1117969537
253	458	4	1117975889
253	565	5	1117976494
450	11	10	1117977358
450	4	10	1117977528
450	17	10	1117977790
450	7	9	1117978402
245	537	7	1117978530
450	27	7	1117978966
450	321	8	1117979243
450	120	7	1117979441
245	442	7	1117979746
450	269	10	1117979821
450	45	7	1117980264
245	590	5	1117980775
450	571	6	1117981026
450	634	4	1117981285
450	620	5	1117981722
450	563	1	1117982196
450	494	10	1117983472
450	29	10	1117984157
450	389	10	1117984524
250	142	5	1117990341
1058	389	5	1118042250
254	596	5	1118044783
218	389	5	1118051759
218	4	10	1118052442
244	563	2	1118055555
244	10	8	1118055612
244	35	8	1118057650
252	563	3	1118065217
249	606	7	1118065314
249	300	6	1118065355
249	105	8	1118065745
249	462	6	1118065796
249	546	4	1118066116
252	357	7	1118066173
218	563	4	1118066184
249	197	6	1118066184
249	445	4	1118066281
249	90	8	1118066397
249	456	6	1118066649
252	619	6	1118066659
450	357	5	1118076877
450	35	8	1118077334
424	357	6	1118104392
245	9	8	1118140299
245	432	7	1118140486
245	455	6	1118140816
218	329	6	1118147764
218	355	8	1118148385
244	432	6	1118157501
244	458	5	1118158154
244	548	5	1118158855
424	518	5	1118194406
253	557	4	1118208769
1059	358	6	1118228479
244	645	1	1118234358
252	498	5	1118234606
249	123	8	1118234625
249	298	7	1118234704
249	442	6	1118234781
425	537	6	1118239415
425	359	4	1118241489
424	358	6	1118242033
574	366	6	1118248102
574	26	8	1118248742
254	358	7	1118256045
218	106	8	1118278674
425	152	5	1118288529
254	152	5	1118301161
423	633	1	1118310500
423	3	10	1118310836
921	297	6	1118316575
1058	152	9	1118320980
425	557	6	1118323298
245	359	6	1118324180
245	182	7	1118324787
245	228	7	1118325237
254	535	4	1118327802
244	495	3	1118378265
244	305	7	1118378275
218	45	9	1118416947
218	115	4	1118417962
218	400	6	1118418885
218	553	4	1118419212
236	26	10	1118448432
254	26	9	1118450489
245	290	9	1118470950
245	207	7	1118472640
245	345	5	1118474611
245	300	6	1118475426
964	495	1	1118483646
425	207	7	1118489082
245	327	5	1118492570
245	493	4	1118494289
245	491	4	1118495546
245	91	9	1118497428
245	119	8	1118498428
245	594	4	1118498985
245	84	8	1118500638
245	419	7	1118501766
574	84	6	1118503609
245	333	10	1118505298
244	342	6	1118533480
245	146	7	1118555740
245	320	5	1118556982
424	119	7	1118558171
245	271	8	1118558594
245	628	1	1118559663
245	166	9	1118562970
245	273	8	1118564720
244	534	5	1118570109
244	472	6	1118570696
244	207	7	1118573145
244	558	5	1118573956
244	338	6	1118588358
244	630	1	1118589216
424	630	5	1118596759
218	338	7	1118625165
244	614	2	1118632600
244	477	4	1118633216
244	182	7	1118634126
423	64	10	1118649764
218	614	2	1118668895
422	298	5	1118673938
422	208	8	1118674439
422	60	5	1118675045
422	359	6	1118675776
422	180	8	1118676220
422	3	9	1118677168
249	257	7	1118677398
249	280	7	1118678017
249	293	6	1118678197
422	115	7	1118678445
422	424	5	1118678706
249	526	2	1118680295
249	70	7	1118680394
249	137	6	1118680566
422	417	6	1118728611
422	92	7	1118748738
975	128	7	1118749812
975	45	9	1118750390
245	343	6	1118756698
1057	61	8	1118757757
245	462	6	1118758427
245	608	2	1118759066
244	280	6	1118811893
244	608	1	1118816187
250	437	7	1118826919
218	280	6	1118831947
245	413	6	1118840196
245	458	5	1118841250
218	46	8	1118843908
245	205	5	1118843989
244	46	8	1118844742
964	46	8	1118850566
964	231	5	1118851821
424	46	8	1118864679
244	460	6	1118893607
244	609	4	1118894456
422	477	4	1118898362
245	540	6	1118926733
643	13	10	1118927095
245	28	8	1118928939
218	28	10	1118930277
245	527	4	1118930919
218	121	6	1118931532
252	540	3	1118933543
424	527	5	1118974454
254	13	8	1118999913
254	205	10	1119000326
218	310	6	1119054935
218	321	5	1119055383
218	14	8	1119056071
244	209	6	1119057002
218	491	4	1119057275
244	413	6	1119057693
244	540	3	1119059996
244	493	4	1119063149
993	493	4	1119083655
993	401	6	1119085093
993	581	4	1119087073
993	567	4	1119087773
249	342	4	1119099963
249	620	3	1119100269
249	335	5	1119100728
249	305	7	1119101048
249	210	7	1119101149
249	537	6	1119101406
249	357	5	1119101538
249	338	6	1119101612
245	4	9	1119104858
245	370	7	1119107700
599	10	7	1119119765
599	222	5	1119120348
599	38	8	1119120956
218	10	8	1119137976
250	358	6	1119154576
599	131	9	1119205611
599	271	5	1119206411
599	135	6	1119206696
422	338	5	1119232883
253	274	2	1119245311
253	275	5	1119246248
253	556	1	1119246586
253	6	8	1119247062
423	535	7	1119255577
248	133	9	1119260375
248	284	8	1119260799
248	2	9	1119261830
248	329	6	1119262099
252	497	3	1119271561
252	598	7	1119272042
252	582	8	1119273840
247	11	5	1119340578
247	333	8	1119340907
247	2	10	1119341366
247	7	8	1119342261
247	470	3	1119342775
247	272	8	1119342927
250	46	8	1119343846
371	7	10	1119353329
371	620	10	1119354665
371	222	3	1119355366
371	221	3	1119356124
371	619	2	1119356678
371	53	6	1119358962
371	527	6	1119359602
371	447	7	1119361008
371	305	6	1119361666
1058	620	1	1119364214
244	169	7	1119365352
244	442	5	1119365451
254	333	7	1119366240
244	456	5	1119366951
254	619	2	1119367793
254	275	4	1119368179
254	527	4	1119368582
371	495	7	1119436407
371	343	6	1119437023
371	540	4	1119437776
371	621	4	1119438149
371	558	3	1119438574
371	281	6	1119439035
371	121	5	1119439887
371	77	4	1119440523
371	131	1	1119441274
371	119	8	1119442446
371	135	7	1119443297
371	103	7	1119444716
371	340	7	1119445340
371	197	5	1119445984
253	122	5	1119452675
371	617	3	1119533085
218	340	7	1119537173
249	103	7	1119538899
249	119	7	1119539059
249	417	5	1119539168
249	601	5	1119539293
249	527	5	1119539346
249	16	7	1119539397
249	275	5	1119539532
249	554	5	1119539801
244	281	5	1119583386
244	535	5	1119584532
244	33	6	1119585032
244	633	3	1119585837
421	617	7	1119591390
371	590	3	1119610859
371	329	4	1119611532
371	510	3	1119612147
371	14	6	1119613801
371	396	4	1119614819
371	60	5	1119615763
371	236	2	1119616157
218	169	8	1119625630
422	335	5	1119644242
422	557	2	1119644750
422	303	8	1119645753
371	293	7	1119677638
371	591	3	1119678143
371	4	8	1119679976
371	301	2	1119680857
371	182	5	1119681437
252	617	8	1119690598
252	550	7	1119692709
252	640	3	1119693560
252	553	3	1119694081
252	169	10	1119707423
218	17	7	1119707737
252	197	7	1119708420
245	208	7	1119758963
245	132	7	1119762094
245	372	6	1119763952
245	439	7	1119769539
218	602	5	1119770990
249	27	6	1119785295
249	114	7	1119785422
249	472	5	1119785482
249	498	5	1119785550
249	617	5	1119785616
249	401	5	1119785733
249	297	6	1119785794
249	132	7	1119785880
249	484	4	1119786274
249	549	4	1119786461
424	439	6	1119818628
253	549	5	1119851228
253	433	3	1119851455
371	549	2	1119872173
244	298	6	1119872419
371	634	4	1119872848
371	35	7	1119873282
371	280	5	1119874379
371	58	9	1119874911
425	437	5	1119966727
425	549	3	1119967260
425	372	8	1119967515
425	317	7	1119968232
254	317	8	1119996400
254	370	8	1119997774
254	433	2	1119999024
254	122	7	1120000430
421	3	10	1120010701
421	7	10	1120011371
250	370	6	1120115003
250	272	6	1120117774
236	45	9	1120271275
